Aug. 2, 2019   08:39:01,,
Chronopotentiometry,,,
File: f:\Data Source:  Experiment,,,
Instrument Model:  CHI660E,,,
Header: ,,,
Note: ,,,
Cathodic Current (A) = 1.5e-3,,,
Anodic Current (A) = 1.5e-3,,,
Init P/N = P,,,
Data Storage Interval (s) = 1.6,,,
High E Limit (V) = 0.8,,,
Low E Limit (V) = 0,,,
Cathodic Time (s) = 10,,,
Anodic Time (s) = 10,,,
Current Switching Polarity = Potential,,,
Segment = 1e+4,,,
Time/sec, Potential/V,,
8255.094846,0.098112725,,
8255.594846,0.094254434,,
8256.094846,0.090422638,,
8256.594846,0.086616486,,
8257.094846,0.082839243,,
8257.594846,0.079092264,,
8258.094846,0.07538005,,
8258.594846,0.071691282,,
8259.094846,0.068025202,,
8259.594846,0.064400494,,
8260.094846,0.060810618,,
8260.594846,0.057259623,,
8261.094846,0.053733744,,
8261.594846,0.05024045,,
8262.094846,0.046773948,,
8262.594846,0.043347236,,
8263.094846,0.039955165,,
8263.594846,0.036593102,,
8264.094846,0.033265386,,
8264.594846,0.029961348,,
8265.094846,0.02668868,,
8265.594846,0.023454042,,
8266.094846,0.020243956,,
8266.594846,0.017076861,,
8267.094846,0.013932318,,
8267.594846,0.010818007,,
8268.094846,0.007732764,,
8268.594846,0.004681611,,
8269.094846,0.001659835,,
8269.104246,0.000142465,,
8269.604246,0.029141078,,
8270.104246,0.037352782,,
8270.604246,0.044166774,,
8271.104246,0.050473787,,
8271.604246,0.056469664,,
8272.104246,0.062238973,,
8272.604246,0.067851581,,
8273.104246,0.073336296,,
8273.604246,0.078714736,,
8274.104246,0.084013395,,
8274.604246,0.089263193,,
8275.104246,0.094457641,,
8275.604246,0.099602476,,
8276.104246,0.104723871,,
8276.604246,0.109832197,,
8277.104246,0.114917971,,
8277.604246,0.119987555,,
8278.104246,0.125050083,,
8278.604246,0.130114391,,
8279.104246,0.135175407,,
8279.604246,0.140233472,,
8280.104246,0.145300508,,
8280.604246,0.150365666,,
8281.104246,0.155443296,,
8281.604246,0.16052638,,
8282.104246,0.165612474,,
8282.604246,0.170714349,,
8283.104246,0.175821617,,
8283.604246,0.180933997,,
8284.104246,0.186065659,,
8284.604246,0.191216365,,
8285.104246,0.196366534,,
8285.604246,0.201537758,,
8286.104246,0.206731573,,
8286.604246,0.21194981,,
8287.104246,0.217184752,,
8287.604246,0.222453162,,
8288.104246,0.22775723,,
8288.604246,0.233099103,,
8289.104246,0.238478824,,
8289.604246,0.243908137,,
8290.104246,0.249395818,,
8290.604246,0.254930913,,
8291.104246,0.260532141,,
8291.604246,0.266209781,,
8292.104246,0.271950513,,
8292.604246,0.277770668,,
8293.104246,0.283695549,,
8293.604246,0.289728463,,
8294.104246,0.295874923,,
8294.604246,0.302166671,,
8295.104246,0.308623016,,
8295.604246,0.315252423,,
8296.104246,0.322103053,,
8296.604246,0.329212427,,
8297.104246,0.336623639,,
8297.604246,0.344422042,,
8298.104246,0.352666646,,
8298.604246,0.361466974,,
8299.104246,0.370954186,,
8299.604246,0.381256044,,
8300.104246,0.392478257,,
8300.604246,0.404698759,,
8301.104246,0.417948991,,
8301.604246,0.43220672,,
8302.104246,0.447416961,,
8302.604246,0.463482827,,
8303.104246,0.480300993,,
8303.604246,0.497750998,,
8304.104246,0.515695095,,
8304.604246,0.534023821,,
8305.104246,0.552647114,,
8305.604246,0.571502924,,
8306.104246,0.590525806,,
8306.604246,0.609620392,,
8307.104246,0.628644049,,
8307.604246,0.647359967,,
8308.104246,0.665512025,,
8308.604246,0.682839692,,
8309.104246,0.699178934,,
8309.604246,0.714485586,,
8310.104246,0.728844464,,
8310.604245,0.742417157,,
8311.104245,0.755373657,,
8311.604245,0.767912865,,
8312.104245,0.780208766,,
8312.604245,0.792424738,,
8312.662645,0.799258471,,
8313.162645,0.70763427,,
8313.662645,0.639905095,,
8314.162645,0.59227103,,
8314.662645,0.552519977,,
8315.162645,0.517524779,,
8315.662645,0.485594898,,
8316.162645,0.456016272,,
8316.662645,0.428676099,,
8317.162645,0.403801352,,
8317.662645,0.381670535,,
8318.162645,0.362406164,,
8318.662645,0.345932215,,
8319.162645,0.331971258,,
8319.662645,0.320134729,,
8320.162645,0.310020983,,
8320.662645,0.301211357,,
8321.162645,0.293417186,,
8321.662645,0.286361843,,
8322.162645,0.27984187,,
8322.662645,0.273721576,,
8323.162645,0.267887682,,
8323.662645,0.262250334,,
8324.162645,0.256792456,,
8324.662645,0.25146383,,
8325.162645,0.246240154,,
8325.662645,0.241108671,,
8326.162645,0.236070126,,
8326.662645,0.231109485,,
8327.162645,0.226207867,,
8327.662645,0.221367493,,
8328.162645,0.216585383,,
8328.662645,0.211863458,,
8329.162645,0.207182184,,
8329.662645,0.202550799,,
8330.162645,0.197971851,,
8330.662645,0.193440869,,
8331.162645,0.188950107,,
8331.662645,0.184493765,,
8332.162645,0.180076972,,
8332.662645,0.175709873,,
8333.162645,0.171374857,,
8333.662645,0.167068198,,
8334.162645,0.162797332,,
8334.662645,0.158562183,,
8335.162645,0.1543639,,
8335.662645,0.150180593,,
8336.162645,0.146027848,,
8336.662645,0.141909346,,
8337.162645,0.137815073,,
8337.662645,0.133743793,,
8338.162645,0.129688576,,
8338.662645,0.125654384,,
8339.162645,0.121644363,,
8339.662645,0.117655709,,
8340.162645,0.11368984,,
8340.662645,0.109742329,,
8341.162645,0.105809726,,
8341.662645,0.101902485,,
8342.162645,0.098022118,,
8342.662645,0.094165064,,
8343.162645,0.090334624,,
8343.662645,0.086527385,,
8344.162645,0.082747012,,
8344.662645,0.078998104,,
8345.162645,0.075281098,,
8345.662645,0.071596883,,
8346.162645,0.067938045,,
8346.662645,0.064316489,,
8347.162645,0.060725547,,
8347.662645,0.057172451,,
8348.162645,0.053642441,,
8348.662645,0.050145701,,
8349.162645,0.046684779,,
8349.662645,0.043261684,,
8350.162645,0.039867226,,
8350.662645,0.0365096,,
8351.162645,0.033178069,,
8351.662645,0.029874507,,
8352.162645,0.026601458,,
8352.662645,0.023369582,,
8353.162645,0.020163585,,
8353.662645,0.016992427,,
8354.162645,0.013848712,,
8354.662645,0.010729927,,
8355.162645,0.007644116,,
8355.662645,0.00460057,,
8356.162445,0.00157721,,
8356.662445,0.02912152,,
8357.162445,0.037341036,,
8357.662445,0.044149719,,
8358.162445,0.05046092,,
8358.662445,0.056452554,,
8359.162445,0.062218949,,
8359.662445,0.067830987,,
8360.162445,0.073314123,,
8360.662445,0.078694195,,
8361.162445,0.08399459,,
8361.662445,0.089239717,,
8362.162445,0.094433255,,
8362.662445,0.099584118,,
8363.162445,0.104702704,,
8363.662445,0.10980428,,
8364.162445,0.114888772,,
8364.662445,0.119949587,,
8365.162445,0.125013694,,
8365.662445,0.130078182,,
8366.162445,0.135137498,,
8366.662445,0.140193745,,
8367.162445,0.145255879,,
8367.662445,0.150325328,,
8368.162445,0.15540418,,
8368.662445,0.160482287,,
8369.162445,0.165570885,,
8369.662445,0.170675069,,
8370.162445,0.175781876,,
8370.662445,0.180896908,,
8371.162445,0.186029747,,
8371.662445,0.191177264,,
8372.162445,0.196327552,,
8372.662445,0.201497436,,
8373.162445,0.206694663,,
8373.662445,0.211906806,,
8374.162445,0.217146516,,
8374.662445,0.222419247,,
8375.162445,0.227724522,,
8375.662445,0.233062908,,
8376.162445,0.238447085,,
8376.662445,0.243878618,,
8377.162445,0.249365464,,
8377.662445,0.254895747,,
8378.162445,0.260489613,,
8378.662445,0.2661663,,
8379.162445,0.271915257,,
8379.662445,0.277738869,,
8380.162445,0.283664137,,
8380.662445,0.289706677,,
8381.162445,0.295851618,,
8381.662445,0.302142233,,
8382.162445,0.308603495,,
8382.662445,0.315232933,,
8383.162445,0.322085828,,
8383.662445,0.329201758,,
8384.162445,0.33662051,,
8384.662445,0.344423443,,
8385.162445,0.352685064,,
8385.662445,0.361502647,,
8386.162445,0.371008486,,
8386.662445,0.381322026,,
8387.162445,0.392571032,,
8387.662445,0.404821992,,
8388.162445,0.418096811,,
8388.662445,0.432380646,,
8389.162445,0.447619855,,
8389.662445,0.463710129,,
8390.162445,0.480562806,,
8390.662445,0.498036683,,
8391.162445,0.516000092,,
8391.662445,0.534348249,,
8392.162445,0.552993774,,
8392.662445,0.571868122,,
8393.162444,0.590912163,,
8393.662444,0.610024452,,
8394.162444,0.6290555,,
8394.662444,0.647770643,,
8395.162444,0.665915012,,
8395.662444,0.683225811,,
8396.162444,0.699542105,,
8396.662444,0.714831173,,
8397.162444,0.729175866,,
8397.662444,0.742736697,,
8398.162444,0.75568831,,
8398.662444,0.768224537,,
8399.162444,0.780525804,,
8399.662444,0.792745113,,
8399.705644,0.799395859,,
8400.205644,0.707587063,,
8400.705644,0.63983047,,
8401.205644,0.592175364,,
8401.705644,0.552414417,,
8402.205644,0.51740402,,
8402.705644,0.485461056,,
8403.205644,0.45587194,,
8403.705644,0.428521365,,
8404.205644,0.403636128,,
8404.705644,0.381499052,,
8405.205644,0.362234622,,
8405.705644,0.345764816,,
8406.205644,0.331808001,,
8406.705644,0.319974512,,
8407.205644,0.309868664,,
8407.705644,0.301066607,,
8408.205644,0.293280452,,
8408.705644,0.286232978,,
8409.205644,0.279718935,,
8409.705644,0.273604214,,
8410.205644,0.267772794,,
8410.705644,0.26214543,,
8411.205644,0.256686568,,
8411.705644,0.251360387,,
8412.205644,0.246145368,,
8412.705644,0.241017789,,
8413.205644,0.235982582,,
8413.705644,0.231017709,,
8414.205644,0.226117,,
8414.705644,0.221275494,,
8415.205644,0.21649754,,
8415.705644,0.211776897,,
8416.205644,0.20710431,,
8416.705644,0.20247221,,
8417.205644,0.197893411,,
8417.705644,0.193363726,,
8418.205644,0.188867375,,
8418.705644,0.184412241,,
8419.205644,0.17999512,,
8419.705644,0.175624087,,
8420.205644,0.171283916,,
8420.705644,0.166979522,,
8421.205644,0.162709594,,
8421.705644,0.158475667,,
8422.205644,0.154273599,,
8422.705644,0.150093108,,
8423.205644,0.145943701,,
8423.705644,0.141820282,,
8424.205644,0.13772586,,
8424.705644,0.13365525,,
8425.205644,0.129601419,,
8425.705644,0.125568762,,
8426.205644,0.121559367,,
8426.705644,0.117572024,,
8427.205644,0.113610297,,
8427.705644,0.109665886,,
8428.205644,0.105730742,,
8428.705644,0.101822622,,
8429.205644,0.097943179,,
8429.705644,0.094090581,,
8430.205644,0.090262786,,
8430.705644,0.086449943,,
8431.205644,0.082677439,,
8431.705644,0.078930497,,
8432.205644,0.075215816,,
8432.705644,0.071528077,,
8433.205644,0.067869842,,
8433.705644,0.064243332,,
8434.205644,0.060655612,,
8434.705644,0.057104599,,
8435.205644,0.053582229,,
8435.705644,0.05008569,,
8436.205644,0.046618905,,
8436.705644,0.043192897,,
8437.205644,0.03980324,,
8437.705644,0.036444291,,
8438.205644,0.03311402,,
8438.705644,0.029810069,,
8439.205644,0.026539311,,
8439.705644,0.02330278,,
8440.205644,0.020099638,,
8440.705644,0.016934101,,
8441.205644,0.013791495,,
8441.705644,0.010675812,,
8442.205644,0.007592449,,
8442.705644,0.004544124,,
8443.197244,0.001546782,,
8443.697244,0.029026646,,
8444.197244,0.037248403,,
8444.697244,0.044058092,,
8445.197244,0.050366089,,
8445.697244,0.056356125,,
8446.197244,0.06211938,,
8446.697244,0.067725457,,
8447.197244,0.073215239,,
8447.697244,0.0785973,,
8448.197244,0.083895378,,
8448.697244,0.089143716,,
8449.197244,0.094338305,,
8449.697244,0.099481322,,
8450.197244,0.10460148,,
8450.697244,0.109705135,,
8451.197244,0.114787191,,
8451.697244,0.119854487,,
8452.197244,0.124915242,,
8452.697244,0.129977778,,
8453.197244,0.135037258,,
8453.697244,0.140093923,,
8454.197244,0.145158678,,
8454.697244,0.150232643,,
8455.197244,0.15530321,,
8455.697244,0.160384133,,
8456.197244,0.165477484,,
8456.697244,0.17058371,,
8457.197244,0.175686046,,
8457.697244,0.180801317,,
8458.197244,0.185931146,,
8458.697244,0.19107677,,
8459.197244,0.196230963,,
8459.697244,0.201405331,,
8460.197244,0.206601888,,
8460.697244,0.211819738,,
8461.197244,0.217057139,,
8461.697244,0.222327694,,
8462.197244,0.227636307,,
8462.697244,0.232978284,,
8463.197244,0.238356292,,
8463.697244,0.243786141,,
8464.197244,0.249273002,,
8464.697244,0.254806519,,
8465.197244,0.260403007,,
8465.697244,0.266075581,,
8466.197244,0.271819204,,
8466.697244,0.277644485,,
8467.197244,0.283570379,,
8467.697244,0.289605647,,
8468.197244,0.295752347,,
8468.697244,0.30205068,,
8469.197244,0.308517396,,
8469.697244,0.315147936,,
8470.197244,0.32200563,,
8470.697244,0.329123795,,
8471.197244,0.336541086,,
8471.697244,0.344346344,,
8472.197244,0.352606624,,
8472.697244,0.361427635,,
8473.197244,0.370940685,,
8473.697244,0.381259561,,
8474.197244,0.392517716,,
8474.697244,0.404777527,,
8475.197244,0.418066442,,
8475.697243,0.432368189,,
8476.197243,0.447619259,,
8476.697243,0.463728547,,
8477.197243,0.480597526,,
8477.697243,0.498090535,,
8478.197243,0.51607275,,
8478.697243,0.534435689,,
8479.197243,0.553092897,,
8479.697243,0.571985364,,
8480.197243,0.591039896,,
8480.697243,0.610159576,,
8481.197243,0.629196942,,
8481.697243,0.647920787,,
8482.197243,0.666067719,,
8482.697243,0.683369875,,
8483.197243,0.699682832,,
8483.697243,0.714965463,,
8484.197243,0.729302049,,
8484.697243,0.742857933,,
8485.197243,0.75580287,,
8485.697243,0.768337607,,
8486.197243,0.780641556,,
8486.697243,0.792868912,,
8486.735443,0.799469948,,
8487.235443,0.707615495,,
8487.735443,0.639814675,,
8488.235443,0.592140019,,
8488.735443,0.552357554,,
8489.235443,0.517332792,,
8489.735443,0.48537752,,
8490.235443,0.455777615,,
8490.735443,0.42841512,,
8491.235443,0.403522611,,
8491.735443,0.381378442,,
8492.235443,0.362111241,,
8492.735443,0.345641673,,
8493.235443,0.331689328,,
8493.735443,0.319864184,,
8494.235443,0.309760243,,
8494.735443,0.30096361,,
8495.235443,0.293181539,,
8495.735443,0.286134243,,
8496.235443,0.279618651,,
8496.735443,0.273507923,,
8497.235443,0.267682999,,
8497.735443,0.26205641,,
8498.235443,0.256603539,,
8498.735443,0.251277477,,
8499.235443,0.246056378,,
8499.735443,0.240933239,,
8500.235443,0.235894367,,
8500.735443,0.230932355,,
8501.235443,0.226029113,,
8501.735443,0.221195862,,
8502.235443,0.216422617,,
8502.735443,0.211707383,,
8503.235443,0.207031548,,
8503.735443,0.202404588,,
8504.235443,0.197827816,,
8504.735443,0.193297163,,
8505.235443,0.18880333,,
8505.735443,0.184347793,,
8506.235443,0.179934531,,
8506.735443,0.175564021,,
8507.235443,0.171227857,,
8507.735443,0.166917622,,
8508.235443,0.16264382,,
8508.735443,0.158408597,,
8509.235443,0.154214144,,
8509.735443,0.150037602,,
8510.235443,0.145891786,,
8510.735443,0.141772211,,
8511.235443,0.137678236,,
8511.735443,0.133605525,,
8512.235443,0.1295522,,
8512.735443,0.125518948,,
8513.235443,0.121512607,,
8513.735443,0.117525607,,
8514.235443,0.113554604,,
8514.735443,0.109606132,,
8515.235443,0.105672367,,
8515.735443,0.101770259,,
8516.235443,0.097891413,,
8516.735443,0.094031945,,
8517.235443,0.090195976,,
8517.735443,0.08638715,,
8518.235443,0.082608156,,
8518.735443,0.078862421,,
8519.235443,0.075147621,,
8519.735443,0.071460336,,
8520.235443,0.067800857,,
8520.735443,0.064175047,,
8521.235443,0.0605819,,
8521.735443,0.057030573,,
8522.235443,0.053505026,,
8522.735443,0.050008718,,
8523.235443,0.046551447,,
8523.735443,0.043129701,,
8524.235443,0.03974146,,
8524.735443,0.036382094,,
8525.235443,0.033054415,,
8525.735443,0.029747859,,
8526.235443,0.026474202,,
8526.735443,0.023243221,,
8527.235443,0.020043066,,
8527.735443,0.016875697,,
8528.235443,0.013734493,,
8528.735443,0.010621782,,
8529.235443,0.007537773,,
8529.735443,0.004491239,,
8530.222243,0.001508383,,
8530.722243,0.028975349,,
8531.222243,0.037195377,,
8531.722243,0.044009048,,
8532.222243,0.050315727,,
8532.722243,0.056304287,,
8533.222243,0.062069718,,
8533.722243,0.067678973,,
8534.222243,0.073164292,,
8534.722243,0.078546546,,
8535.222243,0.083842352,,
8535.722243,0.089083955,,
8536.222243,0.094277069,,
8536.722243,0.099426351,,
8537.222243,0.104548275,,
8537.722243,0.10965424,,
8538.222243,0.114732906,,
8538.722243,0.119798295,,
8539.222243,0.124856979,,
8539.722243,0.129921943,,
8540.222243,0.13498348,,
8540.722243,0.14004086,,
8541.222243,0.145102799,,
8541.722243,0.150174215,,
8542.222243,0.155250281,,
8542.722243,0.16033034,,
8543.222243,0.165417403,,
8543.722243,0.170520991,,
8544.222243,0.175628483,,
8544.722243,0.180736899,,
8545.222243,0.185869947,,
8545.722243,0.191014364,,
8546.222243,0.196165517,,
8546.722243,0.201338515,,
8547.222243,0.206534415,,
8547.722243,0.211751103,,
8548.222243,0.216988951,,
8548.722243,0.222258314,,
8549.222243,0.227566123,,
8549.722243,0.232907891,,
8550.222243,0.238284916,,
8550.722243,0.243713751,,
8551.222243,0.249198616,,
8551.722243,0.254736781,,
8552.222243,0.260337651,,
8552.722243,0.266012907,,
8553.222243,0.271765858,,
8553.722243,0.277586579,,
8554.222243,0.283514857,,
8554.722243,0.289548516,,
8555.222243,0.295702159,,
8555.722243,0.301999331,,
8556.222243,0.308462024,,
8556.722243,0.315099746,,
8557.222243,0.321954876,,
8557.722243,0.329071492,,
8558.222242,0.336491108,,
8558.722242,0.34429574,,
8559.222242,0.352556318,,
8559.722242,0.361380875,,
8560.222242,0.370891929,,
8560.722242,0.381217718,,
8561.222242,0.392481834,,
8561.722242,0.404755473,,
8562.222242,0.418056518,,
8562.722242,0.43237552,,
8563.222242,0.447642356,,
8563.722242,0.463767499,,
8564.222242,0.480651736,,
8564.722242,0.498160034,,
8565.222242,0.516160429,,
8565.722242,0.534536183,,
8566.222242,0.553206742,,
8566.722242,0.572110951,,
8567.222242,0.591179132,,
8567.722242,0.610311985,,
8568.222242,0.629358292,,
8568.722242,0.648088992,,
8569.222242,0.666237712,,
8569.722242,0.683542073,,
8570.222242,0.699848771,,
8570.722242,0.71512413,,
8571.222242,0.729454458,,
8571.722242,0.743004084,,
8572.222242,0.755951583,,
8572.722242,0.768485546,,
8573.222242,0.780789614,,
8573.722242,0.793019593,,
8573.754442,0.799550653,,
8574.254442,0.707598627,,
8574.754442,0.639768064,,
8575.254442,0.592074811,,
8575.754442,0.552281797,,
8576.254442,0.517244279,,
8576.754442,0.485272676,,
8577.254442,0.455658168,,
8577.754442,0.428282827,,
8578.254442,0.403379828,,
8578.754442,0.381231159,,
8579.254442,0.361964792,,
8579.754442,0.34549576,,
8580.254442,0.331547201,,
8580.754442,0.319729239,,
8581.254442,0.309627235,,
8581.754442,0.300840467,,
8582.254442,0.293059438,,
8582.754442,0.2860232,,
8583.254442,0.279514223,,
8583.754442,0.273405045,,
8584.254442,0.267581969,,
8584.754442,0.261956692,,
8585.254442,0.256502479,,
8585.754442,0.25119102,,
8586.254442,0.245972455,,
8586.754442,0.240843713,,
8587.254442,0.235810608,,
8587.754442,0.230853647,,
8588.254442,0.225949228,,
8588.754442,0.221118271,,
8589.254442,0.216342047,,
8589.754442,0.211626723,,
8590.254442,0.206953377,,
8590.754442,0.202320099,,
8591.254442,0.19774735,,
8591.754442,0.193219408,,
8592.254442,0.188722566,,
8592.754442,0.184272304,,
8593.254442,0.179854721,,
8593.754442,0.175487876,,
8594.254442,0.171151042,,
8594.754442,0.166848227,,
8595.254442,0.162575826,,
8595.754442,0.158342794,,
8596.254442,0.154146478,,
8596.754442,0.149974346,,
8597.254442,0.145820454,,
8597.754442,0.141699344,,
8598.254442,0.137605295,,
8598.754442,0.133529603,,
8599.254442,0.12947686,,
8599.754442,0.125443682,,
8600.254442,0.121439151,,
8600.754442,0.117451116,,
8601.254442,0.113483198,,
8601.754442,0.1095367,,
8602.254442,0.1056014,,
8602.754442,0.101699762,,
8603.254442,0.097817391,,
8603.754442,0.093961291,,
8604.254442,0.090130106,,
8604.754442,0.086320758,,
8605.254442,0.082545765,,
8605.754442,0.078803085,,
8606.254442,0.075083122,,
8606.754442,0.071392938,,
8607.254442,0.067736395,,
8607.754442,0.064113162,,
8608.254442,0.060535531,,
8608.754442,0.056986228,,
8609.254442,0.05345834,,
8609.754442,0.049966019,,
8610.254442,0.046512563,,
8610.754442,0.043080043,,
8611.254442,0.03968811,,
8611.754442,0.036333099,,
8612.254442,0.033009425,,
8612.754442,0.029699242,,
8613.254442,0.026425401,,
8613.754442,0.023200566,,
8614.254442,0.019995756,,
8614.754442,0.016827209,,
8615.254442,0.013699221,,
8615.754442,0.010574099,,
8616.254442,0.007482234,,
8616.754442,0.004437407,,
8617.227242,0.001497345,,
8617.727242,0.02899229,,
8618.227242,0.037216265,,
8618.727242,0.044030696,,
8619.227242,0.050327431,,
8619.727242,0.056316484,,
8620.227242,0.062073641,,
8620.727242,0.067682862,,
8621.227242,0.073173776,,
8621.727242,0.078559294,,
8622.227242,0.083860658,,
8622.727242,0.089103803,,
8623.227242,0.094295278,,
8623.727242,0.09944652,,
8624.227242,0.104562618,,
8624.727242,0.109667338,,
8625.227242,0.114745528,,
8625.727242,0.119810358,,
8626.227242,0.124868669,,
8626.727242,0.129930422,,
8627.227242,0.134990096,,
8627.727242,0.1400446,,
8628.227242,0.145104751,,
8628.727242,0.150172383,,
8629.227242,0.155247465,,
8629.727242,0.160323292,,
8630.227242,0.165411174,,
8630.727242,0.170518607,,
8631.227242,0.175620943,,
8631.727242,0.180736721,,
8632.227242,0.185871094,,
8632.727242,0.191016987,,
8633.227242,0.19616726,,
8633.727242,0.201333538,,
8634.227242,0.206530944,,
8634.727242,0.211749345,,
8635.227242,0.216990411,,
8635.727242,0.222260073,,
8636.227242,0.227569252,,
8636.727242,0.232916728,,
8637.227242,0.238295913,,
8637.727242,0.243726939,,
8638.227242,0.249211609,,
8638.727242,0.254750192,,
8639.227242,0.260345995,,
8639.727242,0.266021132,,
8640.227242,0.271772057,,
8640.727242,0.277595937,,
8641.227241,0.283525944,,
8641.727241,0.289566278,,
8642.227241,0.295719117,,
8642.727241,0.302017987,,
8643.227241,0.308489203,,
8643.727241,0.315126151,,
8644.227241,0.321983486,,
8644.727241,0.329110682,,
8645.227241,0.336534053,,
8645.727241,0.344350398,,
8646.227241,0.352623403,,
8646.727241,0.361462086,,
8647.227241,0.370990723,,
8647.727241,0.381335407,,
8648.227241,0.392618507,,
8648.727241,0.404918253,,
8649.227241,0.418238401,,
8649.727241,0.432584643,,
8650.227241,0.44788146,,
8650.727241,0.464032114,,
8651.227241,0.480940104,,
8651.727241,0.498464674,,
8652.227241,0.516482651,,
8652.727241,0.534874082,,
8653.227241,0.553561509,,
8653.727241,0.57248503,,
8654.227241,0.591560006,,
8654.727241,0.610702813,,
8655.227241,0.629755437,,
8655.727241,0.648478568,,
8656.227241,0.66661495,,
8656.727241,0.683906853,,
8657.227241,0.700193167,,
8657.727241,0.715447485,,
8658.227241,0.729762137,,
8658.727241,0.743302107,,
8659.227241,0.756242335,,
8659.727241,0.768767238,,
8660.227241,0.781068921,,
8660.727241,0.79329896,,
8660.747841,0.799678326,,
8661.247841,0.70757544,,
8661.747841,0.639724553,,
8662.247841,0.592011809,,
8662.747841,0.552209258,,
8663.247841,0.517161429,,
8663.747841,0.485181272,,
8664.247841,0.455559194,,
8664.747841,0.428178728,,
8665.247841,0.403271347,,
8665.747841,0.381121993,,
8666.247841,0.361855656,,
8666.747841,0.345396668,,
8667.247841,0.331449747,,
8667.747841,0.319632918,,
8668.247841,0.309533507,,
8668.747841,0.300747871,,
8669.247841,0.292971641,,
8669.747841,0.28592971,,
8670.247841,0.279427201,,
8670.747841,0.27332136,,
8671.247841,0.267497718,,
8671.747841,0.261877239,,
8672.247841,0.256421387,,
8672.747841,0.251104057,,
8673.247841,0.245889321,,
8673.747841,0.240772471,,
8674.247841,0.23573637,,
8674.747841,0.230776787,,
8675.247841,0.225880533,,
8675.747841,0.221046761,,
8676.247841,0.216275349,,
8676.747841,0.211557537,,
8677.247841,0.206883535,,
8677.747841,0.202257931,,
8678.247841,0.197685406,,
8678.747841,0.193161905,,
8679.247841,0.188669801,,
8679.747841,0.184216022,,
8680.247841,0.179804116,,
8680.747841,0.175435066,,
8681.247841,0.171093643,,
8681.747841,0.166788712,,
8682.247841,0.162513897,,
8682.747841,0.15827927,,
8683.247841,0.15408051,,
8683.747841,0.149903417,,
8684.247841,0.145757735,,
8684.747841,0.141638532,,
8685.247841,0.137537852,,
8685.747841,0.133465156,,
8686.247841,0.129415885,,
8686.747841,0.125383466,,
8687.247841,0.12137343,,
8687.747841,0.117388412,,
8688.247841,0.113426387,,
8688.747841,0.109477349,,
8689.247841,0.105538689,,
8689.747841,0.101631656,,
8690.247841,0.097754702,,
8690.747841,0.093903817,,
8691.247841,0.090065852,,
8691.747841,0.086258188,,
8692.247841,0.08248543,,
8692.747841,0.078739598,,
8693.247841,0.075027756,,
8693.747841,0.071342833,,
8694.247841,0.067683347,,
8694.747841,0.064059138,,
8695.247841,0.060476046,,
8695.747841,0.056926683,,
8696.247841,0.053403676,,
8696.747841,0.049911339,,
8697.247841,0.046448115,,
8697.747841,0.043025378,,
8698.247841,0.039636273,,
8698.747841,0.036275286,,
8699.247841,0.03295368,,
8699.747841,0.029651357,,
8700.247841,0.026379533,,
8700.747841,0.023149563,,
8701.247841,0.019946625,,
8701.747841,0.016778015,,
8702.247841,0.013636419,,
8702.747841,0.010524067,,
8703.247841,0.007439093,,
8703.747841,0.004390132,,
8704.219441,0.001457277,,
8704.719441,0.028911507,,
8705.219441,0.037133798,,
8705.719441,0.043942671,,
8706.219441,0.050245535,,
8706.719441,0.056233339,,
8707.219441,0.061996389,,
8707.719441,0.067608744,,
8708.219441,0.073094413,,
8708.719441,0.078474037,,
8709.219441,0.083775297,,
8709.719441,0.089017197,,
8710.219441,0.09420532,,
8710.719441,0.099348985,,
8711.219441,0.104466118,,
8711.719441,0.109570488,,
8712.219441,0.114652373,,
8712.719441,0.119712643,,
8713.219441,0.124771267,,
8713.719441,0.129837871,,
8714.219441,0.134898067,,
8714.719441,0.139951438,,
8715.219441,0.145011231,,
8715.719441,0.150080487,,
8716.219441,0.155156881,,
8716.719441,0.160227299,,
8717.219441,0.165314466,,
8717.719441,0.170417711,,
8718.219441,0.175520688,,
8718.719441,0.180635095,,
8719.219441,0.185767844,,
8719.719441,0.19091095,,
8720.219441,0.196065679,,
8720.719441,0.201235801,,
8721.219441,0.206432581,,
8721.719441,0.211652115,,
8722.219441,0.216893122,,
8722.719441,0.222163558,,
8723.219441,0.227473885,,
8723.71944,0.232815295,,
8724.21944,0.238192126,,
8724.71944,0.243617937,,
8725.21944,0.249106243,,
8725.71944,0.254640907,,
8726.21944,0.26024425,,
8726.71944,0.265922189,,
8727.21944,0.271664053,,
8727.71944,0.277484089,,
8728.21944,0.283414036,,
8728.71944,0.289451003,,
8729.21944,0.295600325,,
8729.71944,0.301897585,,
8730.21944,0.308365494,,
8730.71944,0.315003872,,
8731.21944,0.321861148,,
8731.71944,0.328983873,,
8732.21944,0.336412013,,
8732.71944,0.344225556,,
8733.21944,0.352496117,,
8733.71944,0.36133638,,
8734.21944,0.370864958,,
8734.71944,0.381207794,,
8735.21944,0.392486304,,
8735.71944,0.404782057,,
8736.21944,0.418110818,,
8736.71944,0.43246302,,
8737.21944,0.447768688,,
8737.71944,0.463930845,,
8738.21944,0.480850607,,
8738.71944,0.498389632,,
8739.21944,0.516418636,,
8739.71944,0.534825385,,
8740.21944,0.553532422,,
8740.71944,0.572463274,,
8741.21944,0.591553569,,
8741.71944,0.610702038,,
